utc_iso,epoch_ms,sensor,x,y,z,activity
2026-04-28T00:23:44.329348+00:00,1777335824329,gyro,3.481107,-9.221768,-4.763695,running
2026-04-28T00:23:44.329910+00:00,1777335824329,mag,31.700001,-40.100002,-27.200001,running
2026-04-28T00:23:44.330548+00:00,1777335824330,acc,-0.175711,1.034086,-0.238262,running
2026-04-28T00:23:44.336850+00:00,1777335824336,gyro,4.763621,-8.611050,-5.130127,running
2026-04-28T00:23:44.337487+00:00,1777335824337,mag,31.700001,-40.100002,-27.200001,running
2026-04-28T00:23:44.338078+00:00,1777335824338,acc,-0.134207,1.006742,-0.252910,running
2026-04-28T00:23:44.344342+00:00,1777335824344,gyro,13.069421,-2.687059,-4.519407,running
2026-04-28T00:23:44.344909+00:00,1777335824344,mag,31.700001,-40.100002,-27.200001,running
2026-04-28T00:23:44.345537+00:00,1777335824345,acc,-0.119559,0.996000,-0.258770,running
2026-04-28T00:23:44.351844+00:00,1777335824351,gyro,16.978033,-0.854898,-3.297965,running
2026-04-28T00:23:44.352543+00:00,1777335824352,mag,32.900002,-38.500000,-28.400000,running
2026-04-28T00:23:44.353087+00:00,1777335824353,acc,-0.130789,1.003324,-0.269023,running
2026-04-28T00:23:44.359611+00:00,1777335824359,gyro,17.222321,-1.404546,-0.610795,running
2026-04-28T00:23:44.359976+00:00,1777335824359,mag,32.900002,-38.500000,-28.400000,running
2026-04-28T00:23:44.360549+00:00,1777335824360,acc,-0.140066,1.010160,-0.270000,running
2026-04-28T00:23:44.366841+00:00,1777335824366,gyro,17.710897,-5.740663,2.809241,running
2026-04-28T00:23:44.367542+00:00,1777335824367,mag,32.900002,-38.500000,-28.400000,running
2026-04-28T00:23:44.368036+00:00,1777335824368,acc,-0.148855,1.021391,-0.260723,running
2026-04-28T00:23:44.374365+00:00,1777335824374,gyro,17.649824,-12.397517,4.519258,running
2026-04-28T00:23:44.375044+00:00,1777335824374,mag,32.900002,-38.500000,-28.400000,running
2026-04-28T00:23:44.375588+00:00,1777335824375,acc,-0.151785,1.033598,-0.226543,running
2026-04-28T00:23:44.381883+00:00,1777335824381,gyro,16.672672,-18.687941,4.580330,running
2026-04-28T00:23:44.382466+00:00,1777335824382,mag,31.400000,-37.799999,-28.400000,running
2026-04-28T00:23:44.383073+00:00,1777335824383,acc,-0.122000,1.031156,-0.190410,running
2026-04-28T00:23:44.389487+00:00,1777335824389,gyro,15.206943,-22.352262,6.962141,running
2026-04-28T00:23:44.390484+00:00,1777335824390,mag,31.400000,-37.799999,-28.400000,running
2026-04-28T00:23:44.396877+00:00,1777335824396,acc,-0.085379,1.026273,-0.178691,running
2026-04-28T00:23:44.397439+00:00,1777335824397,gyro,12.275483,-22.962982,7.878221,running
2026-04-28T00:23:44.398603+00:00,1777335824398,mag,31.400000,-37.799999,-28.400000,running
2026-04-28T00:23:44.404351+00:00,1777335824404,acc,-0.057059,1.019926,-0.180156,running
2026-04-28T00:23:44.404985+00:00,1777335824404,gyro,10.199034,-20.275812,9.099663,running
2026-04-28T00:23:44.406079+00:00,1777335824406,mag,31.400000,-37.799999,-28.400000,running
2026-04-28T00:23:44.411819+00:00,1777335824411,acc,-0.040457,1.019926,-0.208477,running
2026-04-28T00:23:44.426894+00:00,1777335824426,gyro,7.389719,-11.664651,10.443248,running
2026-04-28T00:23:44.427413+00:00,1777335824427,mag,30.600000,-39.700001,-28.800001,running
2026-04-28T00:23:44.428168+00:00,1777335824428,acc,-0.032156,1.022856,-0.228496,running
2026-04-28T00:23:44.434462+00:00,1777335824434,gyro,4.152900,2.015489,9.038590,running
2026-04-28T00:23:44.434899+00:00,1777335824434,mag,30.600000,-39.700001,-28.800001,running
2026-04-28T00:23:44.435627+00:00,1777335824435,acc,-0.036063,1.016996,-0.245586,running
2026-04-28T00:23:44.441816+00:00,1777335824441,gyro,2.076450,19.421026,5.618555,running
2026-04-28T00:23:44.442404+00:00,1777335824442,mag,30.600000,-39.700001,-28.800001,running
2026-04-28T00:23:44.443022+00:00,1777335824443,acc,-0.067801,0.990629,-0.274883,running
2026-04-28T00:23:44.449406+00:00,1777335824449,gyro,-0.855009,33.895100,2.442808,running
2026-04-28T00:23:44.450484+00:00,1777335824450,mag,30.600000,-39.700001,-28.800001,running
2026-04-28T00:23:44.471864+00:00,1777335824471,acc,-0.146902,0.948637,-0.299785,running
2026-04-28T00:23:44.472426+00:00,1777335824472,gyro,-0.977153,42.078758,-0.916155,running
2026-04-28T00:23:44.473062+00:00,1777335824473,mag,32.100002,-39.700001,-28.800001,running
